company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
1097,126,15,500.0,0.1,2022-10-11,9,56,657.0
970,93,10,200.0,0.25791719543147207,2022-10-11,6,56,450.0
224,148,10,136.0,0.11,2022-10-11,7,56,1500.0
1168,148,24,100.0,0.3,2022-10-11,6,56,217.0
1458,174,22,80.0,0.25791719543147207,2022-10-11,4,34,20.0
1693,148,7,55.0,0.13,2022-10-11,15,56,235.0
932,44,20,35.0,0.35,2022-10-11,3,12,2.0
533,98,8,80.0,0.25791719543147207,2022-10-11,4,55,16.0
639,72,4,80.0,0.25791719543147207,2022-10-11,15,20,156.5
1722,179,13,80.0,0.25791719543147207,2022-10-11,3,56,156.5
721,148,12,611.0,0.25791719543147207,2022-10-10,1,56,367.0
1042,148,20,180.0,0.11,2022-10-10,1,56,1100.0
1190,148,16,96.0,0.96,2022-10-10,7,56,103.0
1324,126,15,67.0,0.2,2022-10-10,6,56,315.0
1106,8,16,80.0,0.33,2022-10-10,15,56,58.0
171,148,15,120.0,0.04,2022-10-07,1,56,585.0
1344,8,6,85.0,0.25791719543147207,2022-10-07,7,56,30.0
414,164,3,2000.0,0.3,2022-10-06,15,46,156.0
1207,126,11,500.0,0.12,2022-10-06,1,56,1900.0
892,19,24,110.0,0.25791719543147207,2022-10-06,6,57,347.0
1677,148,7,51.0,0.05,2022-10-06,0,56,156.5
784,148,12,50.0,0.06,2022-10-06,11,56,1900.0
112,164,10,80.0,0.25791719543147207,2022-10-06,15,46,645.0
584,7,10,80.0,0.25791719543147207,2022-10-06,5,35,29.0
611,148,10,80.0,0.4,2022-10-06,5,56,58.0
1501,169,21,80.0,0.25791719543147207,2022-10-06,1,50,2100.0
238,40,25,50.0,0.25,2022-10-05,6,56,29.0
1683,159,15,80.0,0.5,2022-10-05,5,56,73.0
13,148,29,200.0,0.09,2022-10-04,1,56,253.0
743,150,24,40.0,0.13,2022-10-04,5,56,35.0
589,148,6,80.0,0.05,2022-10-04,7,56,156.5
1821,80,10,80.0,0.05,2022-10-04,7,23,534.0
1867,170,30,80.0,0.16,2022-10-04,5,1,105.0
24,40,20,80.0,0.15,2022-10-03,6,56,360.0
1591,148,11,80.0,0.25791719543147207,2022-10-03,6,56,298.0
1780,117,3,60.0,0.4,2022-10-02,0,22,156.5
1496,148,30,78.0,0.1,2022-09-30,0,56,8.0
292,89,30,80.0,0.1,2022-09-30,8,31,607.0
1187,148,12,80.0,1.0,2022-09-30,15,56,156.5
1668,148,15,80.0,0.25791719543147207,2022-09-30,7,56,255.0
1792,118,26,125.0,0.25791719543147207,2022-09-29,1,17,237.0
1059,148,16,40.0,0.2,2022-09-29,7,56,173.0
1483,18,10,80.0,0.1,2022-09-29,15,17,385.0
1850,18,13,80.0,0.25791719543147207,2022-09-29,7,17,107.0
481,148,27,671.0,0.09,2022-09-28,1,56,536.0
624,148,29,80.0,0.25791719543147207,2022-09-28,7,56,203.0
1760,148,30,80.0,0.1,2022-09-28,1,56,575.0
478,148,24,40.0,0.12,2022-09-27,5,56,180.0
689,28,6,80.0,0.25791719543147207,2022-09-27,15,55,692.0
804,148,12,80.0,0.25791719543147207,2022-09-24,15,56,2900.0
875,108,10,180.0,0.25791719543147207,2022-09-23,8,56,706.0
1049,18,9,70.0,0.15,2022-09-23,5,17,150.0
616,40,12,26.0,0.035,2022-09-23,6,56,166.0
1669,179,28,24.0,0.05,2022-09-23,7,7,474.0
1220,148,22,80.0,1.0,2022-09-23,3,56,6.0
1069,126,3,110.0,0.33,2022-09-22,2,56,1400.0
865,169,10,100.0,0.25791719543147207,2022-09-22,15,50,3700.0
971,98,26,80.0,0.35,2022-09-22,7,55,136.0
863,148,0,100.0,1.0,2022-09-21,15,56,1.0
269,148,13,80.0,0.25791719543147207,2022-09-21,3,56,5.0
386,126,24,271.0,0.25791719543147207,2022-09-20,1,56,1600.0
418,99,15,109.0,0.25791719543147207,2022-09-20,3,56,8.0
26,176,29,78.0,0.16,2022-09-20,6,7,190.0
15,157,30,75.0,0.02,2022-09-20,0,5,244.0
1154,148,30,80.0,0.1,2022-09-20,1,56,282.0
1841,92,26,80.0,0.04,2022-09-20,0,56,62.0
1123,17,30,200.0,0.25791719543147207,2022-09-19,13,22,5000.0
1741,24,15,29.0,0.43,2022-09-19,5,56,75.0
1750,99,20,80.0,0.02,2022-09-19,9,56,456.0
1436,80,12,80.0,0.25791719543147207,2022-09-18,15,23,156.5
342,17,10,190.0,0.2,2022-09-16,6,22,140.0
1667,98,10,40.0,0.1,2022-09-16,8,56,271.0
937,126,29,193.0,0.11,2022-09-15,1,56,42.0
19,169,21,70.0,0.15,2022-09-15,1,50,126.0
1809,148,13,35.0,0.2,2022-09-15,6,56,67.0
451,148,15,80.0,0.25791719543147207,2022-09-15,5,56,90.0
1089,148,20,80.0,0.07,2022-09-15,15,56,108.0
1682,148,22,800.0,0.11,2022-09-14,1,56,614.0
1235,18,20,59.0,0.3,2022-09-14,5,17,137.0
792,18,22,50.0,0.05,2022-09-14,7,17,604.0
1084,148,21,30.0,0.25791719543147207,2022-09-14,1,56,121900.0
182,31,16,80.0,0.14,2022-09-14,6,21,83.0
1370,24,15,160.0,0.75,2022-09-13,1,56,445.0
314,98,10,100.0,0.05,2022-09-13,7,55,1800.0
1571,126,20,100.0,0.06,2022-09-13,1,56,445.0
1189,148,21,80.0,0.17,2022-09-13,9,56,413.0
629,6,20,80.0,0.12,2022-09-13,15,56,197.0
1274,71,24,80.0,1.0,2022-09-13,4,59,33.0
1298,157,30,60.0,0.25791719543147207,2022-09-12,0,5,28.0
1034,148,6,25.0,0.25791719543147207,2022-09-12,7,56,81.0
387,173,13,11.0,0.28,2022-09-12,4,25,17.0
849,148,22,80.0,0.23,2022-09-12,5,56,91.0
1338,126,26,80.0,0.24,2022-09-12,1,56,526.0
1391,148,6,80.0,0.25791719543147207,2022-09-12,5,56,84.0
1461,187,12,350.0,0.25791719543147207,2022-09-09,0,7,6.0
229,170,8,58.0,0.25791719543147207,2022-09-09,6,1,145.0
1189,148,21,5.0,0.25791719543147207,2022-09-09,9,56,413.0
65,72,3,80.0,0.1,2022-09-09,5,20,328.0
274,34,10,80.0,0.25791719543147207,2022-09-09,4,13,33.0
384,126,10,80.0,1.0,2022-09-09,7,56,125.0
492,159,7,80.0,0.25791719543147207,2022-09-09,0,56,175.0
597,50,26,80.0,0.15,2022-09-09,15,56,45.0
920,117,7,80.0,1.0,2022-09-09,6,22,20.0
675,181,7,200.0,0.25791719543147207,2022-09-08,7,2,686.0
1258,10,26,55.0,0.08,2022-09-08,15,52,120.0
648,148,15,23.0,0.25791719543147207,2022-09-08,6,56,120.0
167,9,6,80.0,0.07,2022-09-08,1,56,200.0
1318,148,24,80.0,0.25791719543147207,2022-09-08,0,56,156.5
1449,44,12,150.0,1.0,2022-09-07,15,12,173.0
608,164,12,60.0,0.25791719543147207,2022-09-07,0,46,749.0
1689,182,30,60.0,0.25791719543147207,2022-09-07,1,29,24700.0
1373,17,10,50.0,0.25791719543147207,2022-09-07,15,22,172.0
811,148,29,49.0,0.05,2022-09-07,7,56,240.0
1208,145,23,45.0,0.05,2022-09-07,9,56,469.0
465,148,27,27.0,0.03,2022-09-07,11,56,143.0
582,173,6,80.0,0.25791719543147207,2022-09-07,6,25,264.0
1002,126,15,80.0,0.5,2022-09-07,6,56,100.0
1826,173,22,80.0,0.25791719543147207,2022-09-07,7,25,100.0
221,139,15,40.0,0.33,2022-09-06,5,56,42.0
897,173,17,30.0,0.33,2022-09-06,6,25,41.0
839,148,24,80.0,0.14,2022-09-06,6,56,108.0
1001,148,21,80.0,0.25,2022-09-06,15,56,163.0
881,90,10,23.0,0.05,2022-09-02,5,36,91.0
57,76,26,80.0,0.25791719543147207,2022-09-02,5,36,16.0
1406,164,2,80.0,0.25791719543147207,2022-09-02,1,46,8600.0
7,157,3,100.0,0.15,2022-09-01,15,5,250.0
799,148,15,90.0,0.08,2022-09-01,8,56,379.0
1437,132,26,70.0,0.25791719543147207,2022-09-01,1,7,122.0
1714,18,11,55.0,0.15,2022-09-01,15,17,95.0
720,169,10,12.0,0.25791719543147207,2022-09-01,5,50,67.0
1472,99,2,1280.0,0.2,2022-08-31,1,56,4900.0
681,99,15,140.0,0.16,2022-08-31,1,56,910.0
1470,18,10,100.0,0.1,2022-08-31,15,17,188.0
732,148,10,70.0,0.1,2022-08-31,1,56,1300.0
338,148,27,45.0,0.25791719543147207,2022-08-31,9,56,496.0
878,17,2,40.0,0.25791719543147207,2022-08-31,5,22,44.0
1569,24,15,30.0,0.2,2022-08-31,1,56,173.0
80,148,24,29.0,0.1,2022-08-31,7,56,169.0
101,18,26,26.0,0.36,2022-08-31,15,17,156.5
1471,147,13,80.0,0.25791719543147207,2022-08-31,15,56,221.0
1612,126,24,80.0,1.0,2022-08-31,6,56,117.0
1745,0,22,80.0,0.25791719543147207,2022-08-31,15,18,156.5
521,126,22,81.0,0.25791719543147207,2022-08-30,7,56,212.0
779,28,28,38.0,0.1,2022-08-30,6,55,123.0
1073,126,26,30.0,0.25791719543147207,2022-08-30,4,56,47.0
1004,17,26,300.0,0.25791719543147207,2022-08-29,9,22,1100.0
9,184,15,95.0,0.3,2022-08-29,5,56,44.0
633,148,3,80.0,0.25791719543147207,2022-08-29,6,56,310.0
1460,148,2,80.0,0.25791719543147207,2022-08-29,1,56,287.0
1153,173,30,80.0,0.25791719543147207,2022-08-28,1,25,231.0
1877,148,22,80.0,0.25791719543147207,2022-08-26,0,56,974.0
1122,148,28,24.0,0.25791719543147207,2022-08-26,1,56,1200.0
95,126,10,20.0,0.07,2022-08-26,5,56,78.0
158,126,24,80.0,0.25791719543147207,2022-08-26,15,56,905.0
620,136,12,40.0,0.25791719543147207,2022-08-25,0,56,280.0
947,157,26,25.0,0.1,2022-08-25,0,5,156.5
781,99,20,80.0,0.1,2022-08-25,2,56,361.0
1430,40,18,80.0,0.07,2022-08-25,8,56,330.0
1317,148,24,140.0,1.0,2022-08-24,5,56,117.0
951,184,10,15.0,0.2,2022-08-24,4,56,24.0
1237,148,12,80.0,0.25791719543147207,2022-08-24,15,56,156.5
1629,18,30,180.0,0.16,2022-08-23,7,17,646.0
1169,126,26,138.0,0.2,2022-08-23,15,56,472.0
1286,176,22,50.0,0.08,2022-08-23,6,7,91.0
1457,148,13,31.0,0.08,2022-08-23,6,56,114.0
1240,148,13,29.0,0.5,2022-08-23,3,56,3.0
447,24,6,80.0,0.26,2022-08-23,10,56,1000.0
870,107,26,80.0,0.25791719543147207,2022-08-23,1,1,156.5
1459,126,7,80.0,0.25791719543147207,2022-08-23,15,56,136.0
1056,107,12,80.0,0.17,2022-08-22,4,56,73.0
1435,17,26,80.0,1.0,2022-08-22,15,22,56.0
1068,173,28,100.0,0.14,2022-08-21,3,25,1.0
1673,24,28,55.0,0.1,2022-08-21,0,56,21.0
71,159,20,13.0,0.03,2022-08-20,7,56,187.0
1776,24,26,870.0,0.05,2022-08-19,1,56,1700.0
1533,148,10,50.0,0.25791719543147207,2022-08-19,11,56,2300.0
736,164,3,40.0,0.8,2022-08-19,15,46,156.5
1086,148,16,110.0,0.05,2022-08-18,1,56,214.0
1793,8,15,35.0,0.17,2022-08-18,6,56,215.0
1222,126,10,80.0,0.25791719543147207,2022-08-18,7,56,704.0
1619,126,15,80.0,0.1,2022-08-18,6,56,209.0
1733,158,20,80.0,0.05,2022-08-18,7,7,178.0
982,148,28,125.0,0.14,2022-08-17,5,56,80.0
599,157,22,83.0,0.82,2022-08-17,3,5,156.5
1559,27,3,74.0,0.21,2022-08-17,15,1,156.5
1592,148,22,54.0,0.25791719543147207,2022-08-17,6,56,74.0
646,126,3,52.0,0.2,2022-08-17,4,56,156.5
1772,140,10,50.0,0.25791719543147207,2022-08-17,6,5,104.0
54,115,15,80.0,0.14,2022-08-16,7,7,293.0
1245,173,6,12.0,0.09,2022-08-16,7,25,205.0
1818,77,13,5.0,0.15,2022-08-16,4,56,11.0
414,164,3,80.0,0.25791719543147207,2022-08-16,15,46,156.0
517,148,7,80.0,1.0,2022-08-16,0,56,77.0
1474,148,24,80.0,0.1,2022-08-16,7,56,253.0
1712,126,22,80.0,0.25791719543147207,2022-08-16,15,56,467.0
1413,168,15,250.0,0.13,2022-08-15,1,56,791.0
193,148,10,220.0,0.12,2022-08-15,1,56,665.0
394,126,15,16.0,0.37,2022-08-15,1,56,380.0
1624,40,26,80.0,0.15,2022-08-15,1,56,305.0
79,173,24,11.0,0.25791719543147207,2022-08-14,4,25,15.0
62,148,22,80.0,0.25791719543147207,2022-08-13,4,56,45.0
1207,126,11,784.0,0.13,2022-08-12,1,56,1900.0
398,8,3,80.0,0.1,2022-08-12,1,56,169.0
1149,148,22,80.0,0.25791719543147207,2022-08-12,4,56,20.0
1668,148,15,175.0,0.33,2022-08-11,7,56,255.0
266,148,15,90.0,0.2,2022-08-11,6,56,218.0
615,40,18,60.0,0.08,2022-08-11,7,56,201.0
987,119,26,54.0,0.09,2022-08-11,4,28,42.0
160,156,15,30.0,0.25791719543147207,2022-08-11,6,8,204.0
556,170,25,7.0,0.25791719543147207,2022-08-11,6,1,26.0
700,148,10,80.0,0.02,2022-08-11,1,56,24.0
1671,157,7,47.0,0.1,2022-08-10,5,5,40.0
1216,98,20,30.0,0.12,2022-08-10,6,55,105.0
742,8,24,80.0,0.2,2022-08-10,5,56,160.0
1255,98,20,80.0,1.0,2022-08-10,6,55,238.0
1726,24,15,80.0,0.2,2022-08-10,7,56,301.0
670,40,15,800.0,0.2,2022-08-09,1,56,75.0
744,179,20,400.0,0.3,2022-08-09,6,7,300.0
1104,148,16,270.0,0.04,2022-08-09,1,56,1100.0
1293,24,15,130.0,0.25,2022-08-09,1,56,533.0
1803,173,20,100.0,0.25791719543147207,2022-08-09,1,25,58.0
973,46,26,60.0,0.03,2022-08-09,8,5,338.0
1007,126,10,60.0,0.25791719543147207,2022-08-09,7,56,504.0
933,107,2,50.0,0.17,2022-08-09,15,1,165.0
1433,148,26,48.0,0.3,2022-08-09,6,56,114.0
18,179,15,40.0,0.25791719543147207,2022-08-09,1,56,237.0
487,179,27,12.0,0.25791719543147207,2022-08-09,5,7,102.0
155,148,15,80.0,0.12,2022-08-09,1,56,272.0
439,126,10,80.0,0.15,2022-08-09,15,56,814.0
713,148,12,80.0,1.0,2022-08-09,3,56,7.0
843,126,21,80.0,0.1,2022-08-09,1,56,166.0
1429,148,30,80.0,0.25791719543147207,2022-08-09,1,56,504.0
1555,99,12,80.0,0.25791719543147207,2022-08-09,1,56,478.0
696,40,26,500.0,0.15,2022-08-08,1,56,1400.0
946,157,18,500.0,0.15,2022-08-08,9,5,507.0
1765,126,30,337.0,0.25791719543147207,2022-08-08,1,56,1300.0
1771,126,2,63.0,0.25791719543147207,2022-08-08,1,56,535.0
886,148,6,36.0,0.25791719543147207,2022-08-08,7,56,188.0
1213,173,20,20.0,0.05,2022-08-08,1,25,76.0
438,126,12,80.0,0.15,2022-08-08,7,56,120.0
447,24,6,80.0,0.25791719543147207,2022-08-08,10,56,1000.0
1888,24,2,140.0,0.1,2022-08-05,0,56,30.0
1006,176,26,50.0,0.1,2022-08-05,5,7,28.0
1691,176,20,31.0,0.17,2022-08-05,4,7,42.0
1466,48,18,80.0,0.25791719543147207,2022-08-05,5,56,76.0
1575,148,29,80.0,0.25791719543147207,2022-08-05,7,56,497.0
482,148,10,250.0,0.13,2022-08-04,1,56,679.0
99,179,26,216.0,0.17,2022-08-04,5,7,156.5
823,99,2,200.0,0.17,2022-08-04,15,56,652.0
5,148,15,100.0,0.08,2022-08-04,1,56,242.0
885,117,7,80.0,0.04,2022-08-04,8,22,166.0
1847,148,29,80.0,0.25791719543147207,2022-08-04,0,56,85.0
1129,148,7,73.0,0.33,2022-08-04,4,56,20.0
1337,115,1,70.0,0.12,2022-08-04,5,7,163.0
1353,148,29,50.0,0.25791719543147207,2022-08-04,1,56,44.0
1002,126,15,80.0,0.16,2022-08-04,6,56,100.0
1095,157,10,80.0,0.2,2022-08-04,5,5,290.0
1535,148,2,80.0,0.25791719543147207,2022-08-04,0,56,59.0
1787,99,22,80.0,0.1,2022-08-04,0,56,156.5
1849,80,7,80.0,0.3,2022-08-04,5,23,20.0
718,109,15,149.0,0.25791719543147207,2022-08-03,6,56,244.0
1701,179,20,47.0,0.2,2022-08-03,4,7,39.0
163,99,12,40.0,0.25791719543147207,2022-08-03,1,56,122.0
1608,123,13,13.0,0.25791719543147207,2022-08-03,5,56,39.0
279,67,30,80.0,0.25791719543147207,2022-08-03,8,22,497.0
1284,139,16,80.0,0.15,2022-08-03,0,56,189.0
1491,18,2,80.0,0.2,2022-08-03,15,17,542.0
1576,101,20,80.0,0.15,2022-08-03,2,30,9.0
1358,148,10,713.0,0.23,2022-08-02,1,56,5600.0
895,126,28,115.0,0.37,2022-08-02,1,56,342.0
1727,17,7,100.0,0.25791719543147207,2022-08-02,8,22,292.0
1410,138,18,90.0,0.25791719543147207,2022-08-02,15,56,107.0
1105,148,23,80.0,0.25,2022-08-02,6,56,175.0
1158,159,27,60.0,0.05,2022-08-02,10,56,489.0
1417,119,18,54.0,0.2,2022-08-02,5,28,26.0
1609,24,13,40.0,0.25791719543147207,2022-08-02,0,56,71.0
1417,119,18,30.0,0.1,2022-08-02,5,28,26.0
1518,25,23,23.0,0.3,2022-08-02,5,56,75.0
662,126,26,19.0,0.08,2022-08-02,8,56,266.0
246,124,15,80.0,0.1,2022-08-02,1,56,530.0
628,126,21,80.0,0.25791719543147207,2022-08-02,1,56,151.0
711,157,10,58.0,0.5,2022-08-01,6,5,58.0
341,40,7,80.0,0.25791719543147207,2022-08-01,3,56,1.0
453,67,12,80.0,0.25791719543147207,2022-08-01,7,22,194.0
1135,98,21,80.0,0.25791719543147207,2022-08-01,15,55,156.5
1148,148,22,80.0,0.25791719543147207,2022-08-01,1,56,156.5
1211,24,30,80.0,1.0,2022-08-01,4,56,20.0
1795,131,22,80.0,0.25791719543147207,2022-08-01,4,37,10.0
1018,170,20,75.0,1.0,2022-07-31,5,1,18.0
1728,173,13,16.0,0.32,2022-07-31,3,25,15.0
641,6,20,80.0,0.5,2022-07-31,1,56,156.5
1123,17,30,1000.0,0.25791719543147207,2022-07-29,13,22,5000.0
347,176,9,125.0,0.25,2022-07-29,6,7,681.0
783,148,12,50.0,0.25791719543147207,2022-07-29,7,56,229.0
1427,159,12,43.0,0.25791719543147207,2022-07-29,5,56,58.0
1292,148,20,40.0,0.06,2022-07-29,6,56,65.0
1428,176,31,22.0,0.25791719543147207,2022-07-29,15,7,11.0
373,180,3,80.0,0.25791719543147207,2022-07-29,15,45,11.0
1031,14,12,80.0,0.25791719543147207,2022-07-29,1,9,1700.0
1827,170,24,80.0,1.0,2022-07-29,15,1,6.0
1349,126,24,136.0,0.25791719543147207,2022-07-28,6,56,405.0
287,148,7,60.0,0.33,2022-07-28,5,56,51.0
1019,148,10,60.0,0.2,2022-07-28,0,56,510.0
898,7,10,45.0,0.25791719543147207,2022-07-28,1,35,130.0
60,148,26,23.0,0.25791719543147207,2022-07-28,1,56,202.0
1598,185,2,22.0,0.25791719543147207,2022-07-28,3,7,1.0
8,184,7,80.0,0.2,2022-07-28,1,56,426.0
169,17,26,80.0,0.25791719543147207,2022-07-28,4,22,12.0
217,99,27,80.0,0.25791719543147207,2022-07-28,4,56,12.0
311,148,22,80.0,0.19,2022-07-28,7,56,72.0
1580,148,21,80.0,0.25791719543147207,2022-07-28,0,56,17.0
1678,148,8,80.0,0.2,2022-07-28,15,56,491.0
1356,51,30,840.0,0.06,2022-07-27,1,56,10700.0
1763,184,21,39.0,0.02,2022-07-27,9,56,307.0
377,176,3,30.0,0.24,2022-07-27,15,7,98.0
1456,173,20,30.0,0.04,2022-07-27,8,25,60.0
1437,132,26,1000.0,0.1,2022-07-26,1,7,122.0
996,18,24,90.0,0.25791719543147207,2022-07-26,15,17,214.0
588,173,22,60.0,0.08,2022-07-26,1,25,111.0
787,170,10,40.0,0.17,2022-07-26,5,1,41.0
1156,126,20,38.0,0.03,2022-07-26,1,56,394.0
490,148,25,23.0,0.3,2022-07-26,4,56,22.0
780,170,3,20.0,0.06,2022-07-26,6,1,279.0
1877,148,22,80.0,0.25791719543147207,2022-07-25,0,56,974.0
1199,24,15,25.0,0.09,2022-07-25,1,56,409.0
1,148,15,80.0,0.06,2022-07-25,8,56,272.0
1484,173,29,120.0,1.0,2022-07-24,0,25,18.0
549,170,15,50.0,0.2,2022-07-22,6,56,69.0
1817,148,13,45.0,0.25791719543147207,2022-07-22,5,56,58.0
1294,157,10,28.0,0.22,2022-07-22,4,5,15.0
339,148,15,15.0,0.05,2022-07-22,7,56,328.0
93,109,28,80.0,0.25791719543147207,2022-07-22,15,56,156.5
211,99,26,80.0,0.05,2022-07-22,5,56,137.0
1162,93,15,80.0,0.25791719543147207,2022-07-22,1,56,178.0
1209,148,27,80.0,0.25791719543147207,2022-07-22,7,56,200.0
1804,148,23,80.0,0.25791719543147207,2022-07-22,0,56,62.0
195,98,3,150.0,0.25,2022-07-21,7,55,490.0
265,148,21,140.0,0.35,2022-07-21,7,56,156.5
85,109,28,130.0,0.22,2022-07-21,1,56,156.5
1766,24,11,95.0,0.15,2022-07-21,9,56,404.0
1306,159,30,63.0,0.1,2022-07-21,7,56,329.0
960,126,12,60.0,0.33,2022-07-21,5,56,72.0
1316,159,15,11.0,0.05,2022-07-21,5,56,42.0
14,159,15,80.0,0.1,2022-07-21,8,56,247.0
302,126,29,80.0,0.25791719543147207,2022-07-21,5,56,45.0
788,126,23,80.0,0.5,2022-07-21,9,56,356.0
1058,148,23,80.0,0.25791719543147207,2022-07-21,6,56,192.0
1467,139,22,80.0,0.25791719543147207,2022-07-21,2,56,156.5
840,3,12,390.0,0.25791719543147207,2022-07-20,1,34,2800.0
601,159,24,200.0,0.2,2022-07-20,6,56,310.0
1724,148,10,75.0,0.25791719543147207,2022-07-20,8,56,992.0
198,148,22,60.0,0.25791719543147207,2022-07-20,6,56,48.0
964,148,30,60.0,0.02,2022-07-20,1,56,4900.0
814,61,27,57.0,0.16,2022-07-20,6,7,125.0
1846,173,22,30.0,0.2,2022-07-20,15,25,51.0
1497,126,21,23.0,0.25791719543147207,2022-07-20,7,56,159.0
612,176,27,15.0,0.09,2022-07-20,5,7,58.0
91,148,13,13.0,0.25791719543147207,2022-07-20,3,56,1.0
816,148,15,1000.0,0.25791719543147207,2022-07-19,1,56,2000.0
1125,43,15,450.0,0.31,2022-07-19,11,56,856.0
968,40,10,38.0,0.25791719543147207,2022-07-19,8,56,323.0
1412,18,26,28.0,0.25791719543147207,2022-07-19,15,17,766.0
1519,98,13,28.0,0.2,2022-07-19,15,55,156.5
276,126,15,80.0,0.13,2022-07-19,7,56,570.0
1167,148,15,94.0,0.25791719543147207,2022-07-18,6,56,200.0
645,126,5,68.0,0.07,2022-07-18,15,56,423.0
962,126,20,30.0,0.1,2022-07-18,5,56,245.0
527,148,15,80.0,0.25791719543147207,2022-07-18,5,56,323.0
622,126,12,80.0,0.25,2022-07-18,0,56,107.0
763,24,11,80.0,0.35,2022-07-18,7,56,269.0
1630,99,2,80.0,0.25791719543147207,2022-07-18,0,56,156.5
1752,126,2,80.0,0.06,2022-07-18,1,56,450.0
228,17,10,100.0,0.5,2022-07-15,4,22,31.0
1272,40,18,63.0,0.05,2022-07-15,15,56,817.0
725,98,26,24.0,0.2,2022-07-15,15,56,265.0
104,148,20,23.0,0.25791719543147207,2022-07-15,4,56,27.0
1538,148,2,80.0,0.17,2022-07-15,6,56,40.0
1842,98,10,85.0,0.17,2022-07-14,6,55,202.0
1606,40,13,54.0,0.15,2022-07-14,6,56,115.0
1709,148,4,42.0,0.25,2022-07-14,5,56,7.0
858,148,24,39.0,0.07,2022-07-14,8,56,240.0
63,148,15,80.0,0.25791719543147207,2022-07-14,8,56,560.0
400,18,1,80.0,0.25791719543147207,2022-07-14,5,17,45.0
1138,126,3,80.0,0.2,2022-07-14,6,56,427.0
1773,47,10,300.0,0.15,2022-07-13,4,44,292.0
1639,148,11,262.0,0.35,2022-07-13,8,56,450.0
561,126,18,120.0,0.4,2022-07-13,6,56,336.0
235,18,23,100.0,0.3,2022-07-13,5,17,89.0
325,99,12,100.0,0.2,2022-07-13,6,56,64.0
817,62,26,70.0,0.18,2022-07-13,15,5,23.0
4,99,2,12.0,0.25791719543147207,2022-07-13,6,56,120.0
1103,148,30,7.0,0.25791719543147207,2022-07-13,7,56,2100.0
97,98,30,80.0,0.3,2022-07-13,1,55,629.0
330,148,10,80.0,0.25791719543147207,2022-07-13,6,56,53.0
1180,109,22,80.0,0.15,2022-07-13,7,56,241.0
684,136,12,1500.0,0.1,2022-07-12,11,56,3400.0
617,117,12,150.0,0.25791719543147207,2022-07-12,5,22,63.0
137,98,15,100.0,0.25791719543147207,2022-07-12,1,55,1100.0
756,148,20,45.0,0.12,2022-07-12,5,56,153.0
43,91,18,80.0,1.0,2022-07-12,5,38,109.0
1021,159,22,80.0,0.25791719543147207,2022-07-12,1,56,1.0
1503,148,26,80.0,0.25791719543147207,2022-07-12,15,56,61.0
746,98,22,242.0,0.29,2022-07-11,7,55,1000.0
59,157,15,63.0,0.25791719543147207,2022-07-11,6,5,174.0
1547,126,20,24.0,0.13,2022-07-11,7,56,74.0
81,154,12,80.0,0.25791719543147207,2022-07-11,8,56,640.0
614,148,15,80.0,0.05,2022-07-11,7,56,225.0
775,148,3,80.0,0.5,2022-07-11,4,56,9.0
1090,50,12,80.0,0.25791719543147207,2022-07-09,6,56,150.0
1282,163,22,1500.0,0.25791719543147207,2022-07-08,6,9,184.0
245,126,12,1000.0,1.0,2022-07-08,5,56,50.0
263,126,15,156.0,0.24,2022-07-08,5,56,127.0
1089,148,20,80.0,0.03,2022-07-08,15,56,108.0
94,138,30,150.0,0.05,2022-07-07,15,56,3600.0
1088,148,10,150.0,0.17,2022-07-07,8,56,881.0
35,55,20,40.0,0.25791719543147207,2022-07-07,15,56,20.0
534,99,20,30.0,0.18,2022-07-07,5,56,78.0
305,126,15,80.0,0.24,2022-07-07,7,56,351.0
1685,148,2,80.0,0.25791719543147207,2022-07-07,1,56,5700.0
1334,148,13,100.0,0.09,2022-07-06,6,56,496.0
1437,132,26,50.0,0.25791719543147207,2022-07-06,1,7,122.0
76,173,6,35.0,0.27,2022-07-06,6,56,64.0
1380,126,6,30.0,0.18,2022-07-06,5,56,77.0
1050,24,12,80.0,0.25791719543147207,2022-07-06,5,56,344.0
943,157,24,384.0,0.12,2022-07-05,15,5,788.0
187,126,20,120.0,0.3,2022-07-05,8,56,194.0
1883,173,10,100.0,0.06,2022-07-05,15,25,322.0
1737,126,6,80.0,0.1,2022-07-05,8,56,569.0
1159,148,7,31.0,0.18,2022-07-05,7,56,240.0
240,72,3,30.0,0.08,2022-07-05,15,20,300.0
1647,24,28,27.0,0.07,2022-07-05,4,56,583.0
1616,126,9,20.0,0.33,2022-07-05,4,56,28.0
1568,173,26,13.0,0.08,2022-07-05,6,25,71.0
926,82,2,80.0,0.12,2022-07-04,7,25,335.0
319,98,2,29.0,0.25791719543147207,2022-07-04,0,55,0.0
1415,170,18,27.0,0.12,2022-07-04,6,1,69.0
913,18,22,18.0,0.15,2022-07-04,4,17,90.0
46,170,2,80.0,0.25791719543147207,2022-07-04,6,1,26.0
685,18,12,540.0,0.25791719543147207,2022-07-03,6,17,1300.0
306,126,3,150.0,0.25,2022-07-03,5,56,864.0
915,126,15,80.0,0.25791719543147207,2022-07-02,7,56,263.0
1219,170,15,80.0,0.25791719543147207,2022-07-02,3,1,2.0
1852,27,10,80.0,0.1,2022-07-02,4,1,25.0
1770,148,31,85.0,1.0,2022-07-01,5,56,26.0
